aco_id,aco_name,aco_service_area,agreement_period_num,initial_start_date,current_start_date,re-entering_aco,basic_track,basic_track_level,enhanced_track,high_revenue_aco,low_revenue_aco,adv_pay,aim,aip,snf_3-day_rule_waiver,prospective_assignment,retrospective_assignment,aco_address,aco_public_reporting_website,aco_exec_name,aco_exec_email,aco_exec_phone,aco_public_name,aco_public_email,aco_public_phone,aco_compliance_contact_name,aco_medical_director_name,lat,long
A1737,"The Premier HealthCare Network LLC","FL, GA, MD, TN",3,01/01/2013,07/01/2019,0,1,C,0,0,1,0,1,0,0,0,1,"8702 Jefferson Hwy, Suite A, Baton Rouge, LA, 70809",http://premierhealthcareaco.com/images/Public_Reporting_2023.pdf,"John Woods",ahcwoods@comcast.net,"(615) 390-9757","John Woods",ahcwoods@comcast.net,"(615) 390-9757","Atanas Filchev","James Poindexter",30.4186986,-91.0932945
A5257,"The Rural Advantage LLC","AR, CO, IL, KY, LA, MO, ND, TN, TX, UT",1,01/01/2023,01/01/2023,0,1,A,0,0,1,0,0,0,0,0,1,"1921 South 9th Street, Saint Louis, MO, 63104",https://www.ruraladvantage.net/reporting,"Charles James",cjamesjr@northamericanhms.com,"(314) 560-0098","Charles James",cjamesjr@northamericanhms.com,"(314) 560-0098","Tami Schneidler","Kelsey Hopkins",38.6079317,-90.2050984
A4988,"THEDACARE ACO",WI,1,01/01/2022,01/01/2022,0,0,N/A,1,1,0,0,0,0,1,1,0,"3 Neenah Center, Neenah, WI, 54956",https://thedacare.org/about-us/why-thedacare/accountable-care-organization/,"Jennifer Glasheen",jennifer.glasheen@thedacare.org,"(920) 851-6027","Michelle Tanem",Michelle.Tanem@thedacare.org,"(920) 585-6385","Ashley Ebben","Maria Iliescu-Levine",44.1865016,-88.4611167
A2773,"Think ACO, LLC","IA, NE",2,01/01/2016,07/01/2019,0,0,N/A,1,0,1,0,0,0,0,0,1,"7100 West Center Road, Omaha, NE, 68106",http://think-aco.org/public-reporting/,"Jim Canedy",Jim.Canedy@thinkhealthcare.org,"(402) 916-9427","Chris Morehouse",chris.morehouse@thinkhealthcare.org,"(402) 740-4046","Jason Doll","William Engle",41.2361263,-96.0210267
A4964,"Torrance Memorial Integrated Physicians, LLC",CA,2,01/01/2022,01/01/2022,1,0,N/A,1,1,0,0,0,0,1,1,0,"23326 Hawthorne Blvd, #200, Torrance, CA, 90505",torrancememorial.org/tmip,"Chris Rogers",labrogers2@aol.com,"(310) 487-5527","Yumiko Lee",yumiko.lee@tmmc.com,"(310) 784-8765","Ingrid Cobb","Zachary Gray",33.8142587,-118.3499844
A1401,"TP-ACO L.L.C.","AR, FL, LA, NC, TN, TX",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,0,0,1,"8702 Jefferson Hwy, Ste A, Baton Rouge, LA, 70809",www.tp-aco.com,"John Woods",jwoods@tpacsecure.com,"(225) 706-8424","John Woods",jwoods@tpacsecure.com,"(225) 706-8424","PATRICK WOODS","kiran zaveri",30.4186986,-91.0932945
A2809,"Tri-State KY MSSP Enhanced","IL, KY, ME, PA",2,01/01/2016,07/01/2019,0,0,N/A,1,0,1,0,1,0,1,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://aledade.com/ampliphy/,"Jeffrey Mandel",jmandel@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Ryan Frazine",38.9836694,-77.0916103
A3454,"Trinity Health Integrated Care","DE, FL, ID, IL, IN, MI, NY, OH, PA",2,01/01/2017,01/01/2020,0,0,N/A,1,1,0,0,0,0,1,1,0,"20555 Victor Parkway, Livonia, MI, 48152",http://www.trinityhealthintegratedcare.org/publicreporting,"Victoria Bratcher",tori.bratcher@trinity-health.org,"(630) 742-0085","Leslie Cribbs",leslie.cribbs@trinity-health.org,"(734) 807-9853","Joseph Bartman","Daniel Wendorff",42.4350795,-83.427083
A4629,"TRINITY HEALTH OF NEW ENGLAND ACO LLC","CT, MA",3,07/01/2019,07/01/2019,1,0,N/A,1,1,0,0,0,0,0,0,1,"200 Day Hill Road, 2nd Floor, Windsor, CT, 06095",https://sonehealthcare.com/who-we-are/accountable-care-organization/public-reporting/,"Lisa Trumble",lisa.trumble@sohohealth.com,"(413) 822-5641","Trudi McKenna",trudi.mckenna@sonehealthcare.com,"(860) 416-3070","Renee Broadbent","James Uberti",41.8739787,-72.6763822
A5419,"Trinity Health Of New England CIN LLC","CT, MA",3,01/01/2024,01/01/2024,1,0,N/A,1,1,0,0,0,0,1,1,0,"1000 Asylum Ave, 5th Floor, Hartford, CT, 06105",trinityhealthofne.org/mssp,"Deborah Bitsoli",deborah.bitsoli@trinityhealthofne.org,"(860) 714-5783","Jessica LeTourneau",jessica.letourneau001@trinityhealthofne.org,"(203) 213-8847","Laurel Baum","Joshua Mosdale",41.7727849,-72.6986783
A5177,"Tryon ACO, LLC","NC, SC",1,01/01/2023,01/01/2023,1,0,N/A,1,0,1,0,0,0,0,0,1,"2101 Rexford Rd, Ste 168W, Charlotte, NC, 28211",https://tryonaco.com/,"Kenneth Owen Jr",dowen@tryonmed.com,"(704) 609-9719","Daniel Massey",dmassey@tryondirect.com,"(336) 254-3017","Kathryn Dever","enrico belgrave",35.1584571,-80.8319833
A4901,"TUALITY HEALTH PLAN SERVICES","OR, WA",1,01/01/2020,01/01/2020,0,1,A,0,1,0,0,0,0,0,0,1,"335 SE 8TH AVE, HILLSBORO, OR, 97123",https://www.thpsaco.com/public-reporting-and-privacy/,"Jeffrey Conklin",conklije@ohsu.edu,"(909) 243-3413","Jeffrey Conklin",conklije@ohsu.edu,"(909) 243-3413","Anju Kumar","Katrina McPherson",45.5195909,-122.9782249
A4756,"TX AZ AR CO UT MSSP","AZ, AR, CO, NV, NM, TX, UT",2,01/01/2020,01/01/2022,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/tx-az-ar-co-ut-mssp,"Wyatt Packer",wpacker@aledade.com,"(801) 308-4846","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Robert Vogt",38.9836694,-77.0916103
A3799,"UC Irvine Health Accountable Care Organization",CA,2,01/01/2018,01/01/2022,0,1,B,0,1,0,0,0,0,0,0,1,"101 The City Drive South, Building 54, Suite 5700, Orange, CA, 92868",https://www.ucihealth.org/aco-cms-medicare-shared-savings-program,"Randolph Siwabessy",rsiwabes@hs.uci.edu,"(714) 456-5180","Erwin Altamira",ealtamir@uci.edu,"(714) 456-6792","Valerie Dixon","Lisa Gibbs",33.7871657,-117.8883221
A3531,"UCMCNACO, LLC","IL, IN",2,01/01/2017,01/01/2020,0,1,E,0,1,0,0,0,0,1,1,0,"5841 South Maryland Avenue, MC 1033, Chicago, IL, 60637",https://www.uchicagomedicine.org/about-us/accountable-care-organization,"Zachary Goodling",Zachary.goodling@uchospitals.edu,"(717) 512-1273","Zachary Goodling",Zachary.goodling@uchospitals.edu,"(717) 512-1273","Assad Ghani","George Weyer",41.7885181,-87.6032666
A5468,"UF HEALTH ACO GAINESVILLE, LLC",FL,1,01/01/2024,01/01/2024,0,1,A,0,1,0,0,0,0,0,1,0,"1600 SW Archer Rd Ste M-102, Gainesville, FL, 32610",med.ufl.edu,"Marvin Dewar",dewarma@ufl.edu,"(352) 265-8309","Jeffrey West",jeffrey.west@shands.ufl.edu,"(352) 265-8483","Robert Michalski","Marvin Dewar",29.6400137,-82.3427886
A5465,"UF HEALTH ACO JACKSONVILLE, LLC","FL, GA",1,01/01/2024,01/01/2024,0,1,A,0,0,1,0,0,1,0,1,0,"653-1 W 8th Street, Jacksonville, FL, 32209",https://med.jax.ufl.edu/,"Pradeep Kadambi",pradeep.kadambi@gmail.com,"(312) 285-7078","Jeffrey West",jeffrey.west@shands.ufl.edu,"(352) 265-8483","Robert Michalski","Pradeep Kadambi",30.3470678,-81.6635313
A2754,"UM ACO","DE, MD, PA",2,01/01/2016,07/01/2019,0,1,B,0,0,1,0,0,0,0,0,1,"161 Becks Woods Drive, Bear, DE, 19701",http://www.umusa.net/public-reporting/index.html,"Kemal Erkan",ke@umusa.net,"(302) 451-5600","Kemal Erkan",ke@umusa.net,"(302) 451-5600","Melizza Dimat","Carlo Valencia",39.616889,-75.7003029
A2598,"UMASS Memorial Accountable Care Organization, INC.",MA,3,01/01/2015,01/01/2022,0,1,B,0,1,0,0,0,0,0,0,1,"One Biotech Park, 365 Plantation Street, 3rd Floor, Worcester, MA, 01605",https://www.umassmemorialhealthcare.org/about-us/umass-memorial-medicare-accountable-care-organization-aco,"John Greenwood",john.greenwood@umassmemorial.org,"(508) 334-0690","Caryn Sweeney",ummacoprimarypubliccontact@umassmemorial.org,"(508) 334-1364","Jennifer Heil","Thomas Scornavacca",42.2769978,-71.7665351
A4938,"UNC Senior Alliance, LLC",NC,1,01/01/2022,01/01/2022,0,0,N/A,1,1,0,0,0,0,1,1,0,"1025 Think Place, Suite 550, Morrisville, NC, 27560",https://www.unchealthcare.org/unc-senior-alliance/our-aco/,"Raymond Coppedge",raymond.coppedge@unchealth.unc.edu,"(919) 215-1366","Brian Ellison",brian.ellison@unchealth.unc.edu,"(984) 974-2120","Robin Shuping","Antonio Rodriguez",35.8577969,-78.8358754
A5170,"UnityPoint Accountable Care, L.C.","IL, IA, MO",3,01/01/2023,01/01/2024,1,0,N/A,1,0,1,0,0,0,1,1,0,"1776 West Lakes Parkway, Suite 400, West Des Moines, IA, 50266",https://www.unitypoint.org/public-reporting-information.aspx,"Steven Palmersheim",steven.palmersheim@unitypoint.org,"(319) 330-5719","Kelli Todd",kelli.todd2@unitypoint.org,"(515) 664-3101","April Smith","Alecia Allen",41.5985848,-93.7872211
A3791,"University Health ACO, LLC",TN,2,01/01/2018,01/01/2022,0,1,B,0,1,0,0,0,0,0,1,0,"2121 Medical Center Way, STE 200, Knoxville, TN, 37920",https://www.utmedicalcenter.org/about/our-story/university-health-aco/,"Joseph Landsman",jlandsma@utmck.edu,"(865) 305-6925","Laura Dean",ldean1@utmck.edu,"(186) 530-5608 x2","Ryan Shearer","Julie Jeter",35.9399747,-83.943273
A4733,"University Healthcare Alliance DBA Stanford Medicine Partners",CA,1,07/01/2019,07/01/2019,0,1,E,0,0,1,0,0,0,1,0,1,"7999 Gateway Blvd., Suite 200, Newark, CA, 94560",https://stanfordmedicinepartners.org/about/aco/,"Michael Weatherford",mweatherford@stanfordhealthcare.org,"(831) 334-1379","Michael Weatherford",mweatherford@stanfordhealthcare.org,"(831) 334-1379","Mrithyunjay Ramgopal","Jennie Crews",37.538116,-122.063767
A1262,"University Hospitals Coordinated Care Organization",OH,3,07/01/2012,07/01/2019,0,1,B,0,0,1,0,0,0,0,0,1,"3605 Warrensville Center Road, M/S MSC9214, Shaker Heights, OH, 44122",http://www.uhhospitals.org/about/accountable-care-organization/medicare-aco/uh-coordinated-care-organization,"Valerie Reese",valerie.reese@uhhospitals.org,"(216) 286-9159","Tomasina Green",Tomasina.green@uhhospitals.org,"(216) 286-9159","LaVonne Pulliam","george topalsky",41.461356,-81.536107
A3361,"UOP ACO, LLC",MI,2,01/01/2017,07/01/2019,0,1,B,0,0,1,0,0,0,0,0,1,"18800 Hubbard Drive, Suite 200, Dearborn, MI, 48126",https://uopaco.com/public-reporting-2/,"Nada Almadhagi",nada@uopdocs.com,"(313) 240-9867","Nada Almadhagi",nada@uopdocs.com,"(313) 240-9867","alona rhodeman","Yasser Hammoud",42.3222377,-83.2216475
A3613,UPQC,"LA, NV, UT",2,01/01/2018,01/01/2022,0,1,D,0,0,1,0,0,0,0,0,1,"310 East 4500 South, Suite 500, Salt Lake City, UT, 84107",https://utahmed.org/UPQC/Home/UPQC,"Michelle McOmber",michelle@utahmed.org,"(801) 403-6390","angela farley",angelafarley@imperiumhealth.com,"(270) 404-5654","Amanda Waid","angela farley",40.673935,-111.8818876
A2671,"USMM ACCOUNTABLE CARE PARTNERS, LLC","FL, IL, MI, MO, OH, PA, TX, VA, WA, WI",3,01/01/2015,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"500 Kirts Blvd, Troy, MI, 48084",https://aco.usmmllc.com/public-reporting/,"Joan Valentine",jvalentine@usmmllc.com,"(248) 434-6222","Joan Valentine",jvalentine@usmmllc.com,"(248) 434-6222","Janine Valdez","Austin Moody",42.5569122,-83.1531371
A4678,"UT Health San Antonio Regional Physician Network",TX,1,07/01/2019,07/01/2019,0,1,A,0,0,1,0,0,0,0,0,1,"8431 Fredericksburg Road, San Antonio, TX, 78229",https://wp.uthscsa.edu/regional-physician-network/wp-content/uploads/sites/68/2023/09/ACO_Public_Reporting.pdf,"Robert Leverence",leverence@uthscsa.edu,"(210) 450-0544","Adam Kirking",kirking@uthscsa.edu,"(715) 579-8823","Bonnie Ann Sexton","Edward Sankary",29.5186253,-98.573604
A3507,"UVA Community Health Accountable Care Organization, LLC",VA,3,01/01/2017,01/01/2024,0,1,E,0,0,1,0,0,0,0,0,1,"28 Blackwell Park Lane, Suite 303, Warrenton, VA, 20186",https://uvahealth.com/about/aco,"James Min",jbm3pr@uvahealth.org,"(703) 599-1403","Kim Conquest",kconquest@novanthealth.org,"(540) 435-2095","Nicolette Meister","Kara Siford",38.7255431,-77.7920054
A5074,"UW Medicine Choice Care LLC",WA,1,01/01/2022,01/01/2022,0,1,B,0,0,1,0,0,0,0,0,1,"1959 NE Pacific Street C-315, Box 356340, Seattle, WA, 98195",https://www.uwmedicine.org/medicare-aco,"Brad Simmons",brad12@UW.edu,"(214) 783-7656","Steven Browning",stevenwbrowning@gmail.com,"(512) 963-4990","Beth Delair","Michael Myint",47.6499442,-122.3083682
A3894,"VA Appalachia MSSP Enhanced","KY, MD, SC, VA, WV",2,01/01/2018,01/01/2022,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/appalachia-mssp,"Kevin Van Dyke",kvandyke@aledade.com,"(513) 532-9457","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Richard Card",38.9836694,-77.0916103
A5363,"VA FQHC 2024 MSSP Enhanced",VA,1,01/01/2024,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethseda, MD, 20814",https://www.aledade.com/va-fqhc-2024-mssp-enhanced,"Kevin Van Dyke",kvandyke@aledade.com,"(513) 532-9457","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Richard Cole",38.9836694,-77.0916103
A4996,"VA MSSP","VA, WV",2,01/01/2022,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/va-mssp,"Kevin Van Dyke",kvandyke@aledade.com,"(513) 532-9457","Travis Broome",travis@aledade.com,"(202) 803-7979","Amy Youtz","Alok Gupta",38.9836694,-77.0916103
A5226,"Valley Health MSSP 2023","MD, VA, WV",3,01/01/2023,01/01/2023,1,1,E,0,1,0,0,0,0,0,0,1,"4550 Montgomery Ave, 950N, Bethesda, MD, 20814",https://www.aledade.com/valley-health-mssp-2023,"Kevin Van Dyke",kvandyke@aledade.com,"(513) 532-9457","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","David Switzer",38.9836694,-77.0916103
A3922,"Valley Medical Group-Renton",WA,4,01/01/2018,01/01/2024,0,0,N/A,1,0,1,0,0,0,1,0,1,"400 S. 43rd Street, Renton, WA, 98055",www.valleymed.org/mssp,"Jeannine Grinnell",jeannine_grinnell@valleymed.org,"(425) 228-3440 x4268","Kris Atkisson",Kris_Atkisson@Valleymed.org,"(425) 228-3440","Amanda Lawson","Matthew Mulder",47.4436442,-122.2149746
A5330,VBLTC,"CA, NJ, PA",1,01/01/2024,01/01/2024,0,1,A,0,0,1,0,0,1,0,0,1,"5 Research Dr, Suite 2, Shelton, CT, 06484",https://vbltc.com,"Manoj Wadhwani",mwadhwani@saisystems.com,"(203) 260-7972","Rebecca Stewart",rstewart@saisystems.com,"(203) 567-5265","Sathish Perumal","Andrew Graf",41.2757829,-73.1363
A4618,"Virginia Care Partners ACO",VA,1,07/01/2019,07/01/2019,0,1,E,0,0,1,0,0,0,0,0,1,"901 E. Cary Street, Suite 2100, Richmond, VA, 23219",https://virginiacarepartners.com/ACO/Public-Reporting/,"Gerard Filicko",gerard.filicko@virginiacarepartners.com,"(804) 887-2151","Gregory Blair",Gregory.blair@virginiacarepartners.com,"(804) 971-0603","Kit young","Amar Shah",37.536814,-77.437209
A5455,"Votion ACO 1","FL, OK, TX",1,01/01/2024,01/01/2024,0,1,E,0,0,1,0,0,0,0,0,1,"601 S Harbour Island Blvd, Suite 200, Tampa, FL, 33602",https://spaaco.com/public-reporting/,"Inna Karyeva",inna.karyeva@votion.com,"(646) 266-7342","Inna Karyeva",inna.karyeva@votion.com,"(646) 266-7342","Sriram Sundaramoorthy","",27.9387237,-82.4548811
A4592,"Vytalize Health ACO","CA, LA, MS, NH, NJ, NY, OH, SC",1,07/01/2019,07/01/2019,0,1,E,0,0,1,0,0,0,0,0,1,"2 Hudson Place, Floor 6, Hoboken, NJ, 07030",https://thephysiciansallianceaco.com/aco-public-reporting/,"Faris Ghawi",faris.ghawi@vytalizehealth.com,"(201) 565-2537","Faris Ghawi",faris.ghawi@vytalizehealth.com,"(201) 565-2537","Steven Greenspan","Hasan Bayat",40.7360982,-74.0283106
A5300,"Vytalize Health Enhanced ACO LLC","AZ, DC, FL, KS, MD, NJ",1,01/01/2023,01/01/2023,0,0,N/A,1,0,1,0,0,0,0,0,1,"2 Hudson Place, 6th Floor, Hoboken, NJ, 07030",https://vytalizehealthenhancedaco.com/aco-public-reporting/,"Gary Thompson",gary.thompson@vytalizehealth.com,"(502) 297-4600","Faris Ghawi",faris.ghawi@vytalizehealth.com,"(202) 686-2205","Steven Greenspan","Jeuddy Jimenez",40.7360982,-74.0283106
A4777,"WA CCCN MSSP 2023","AZ, OR, WA",2,01/01/2020,01/01/2022,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/ca-mssp-2020,"Megan Bielemeier",mbielemeier@aledade.com,"(503) 881-0773","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Stephanie Hansen",38.9836694,-77.0916103
A4922,"Wellforce ACO, LLC","MA, NH",3,01/01/2020,01/01/2020,1,0,N/A,1,0,1,0,0,0,1,1,0,"800 District Avenue, Suite 520, Burlington, MA, 01803",https://www.tuftsmedicine.org/physicians/integrated-network/wellforce-medicare-aco,"Kathleen Garland",Kathleen.Garland@lowellgeneral.org,"(617) 710-7056","Mary Pistorino",mary.pistorino@tuftsmedicine.org,"(781) 664-1403","Nicole Huff","Frank Osborn",42.4822698,-71.2079486
A4888,"WellMed DFW Medicare ACO, LLC",TX,1,01/01/2020,01/01/2020,0,1,A,0,0,1,0,0,0,0,0,1,"19500 IH 10 W, San Antonio, TX, 78257",WellMedMedicareACO.com,"Angie O'Brien",aobrien1@wellmed.net,"(469) 586-2089","Daniel Calderon",DCalderon@wellmed.net,"(210) 693-2744","Karen Wagner","Jeffrey Shadle",29.6233539,-98.6077648
A4895,"WellMed Greater Texas Medicare ACO, LLC",TX,1,01/01/2020,01/01/2020,0,1,E,0,0,1,0,0,0,0,0,1,"19500 IH 10 W, San Antonio, TX, 78257",WellMedMedicareACO.com,"Angie O'Brien",aobrien1@wellmed.net,"(469) 586-2089","Daniel Calderon",DCalderon@wellmed.net,"(210) 693-2744","Karen Wagner","Rutilo Martinez",29.6233539,-98.6077648
A4885,"WellMed Tampa/Orlando Medicare ACO, LLC",FL,1,01/01/2020,01/01/2020,0,1,A,0,0,1,0,0,0,0,0,1,"19500 IH 10 W, San Antonio, TX, 78257",WellMedMedicareACO.com,"Angie O'Brien",aobrien1@wellmed.net,"(469) 586-2089","Daniel Calderon",dcalderon@wellmed.net,"(210) 693-2744","Karen Wagner","James Rivenbark",29.6233539,-98.6077648
A4889,"WellMed Texas Medicare ACO, LLC",TX,1,01/01/2020,01/01/2020,0,1,E,0,0,1,0,0,0,0,0,1,"19500 IH 10 W, San Antonio, TX, 78257",WellMedMedicareACO.com,"Angie O'Brien",aobrien1@wellmed.net,"(469) 586-2089","Daniel Calderon",DCalderon@wellmed.net,"(210) 693-2744","Karen Wagner","Ryan Jones",29.6233539,-98.6077648
A2500,"WellSpan Population Health Services","MD, PA",4,01/01/2015,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"601 Memory Lane, York, PA, 17402",https://www.wellspan.org/about/public-reporting-information/,"Philip Nicholson",pnicholson@wellspan.org,"(717) 851-5938","Cynthia Fruitrail",cfruitrail@wellspan.org,"(612) 384-8723","Wendy Trout","Debra Bell",39.9823063,-76.6814391
A4803,"WellStar Clinical Partners Medicare ACO, LLC",GA,3,01/01/2020,01/01/2020,1,1,B,0,0,1,0,0,0,0,1,0,"793 Sawyer Road, Marietta, GA, 30062",https://clinicalpartners.wellstar.org/wp-content/uploads/2022/09/22-09_public-reporting.pdf,"Barbara Corey",barbara.corey@wellstar.org,"(470) 644-0013","Sarah Carlson",sarah.carlson@wellstar.org,"(402) 297-3509","Roshunda Drummond-Dye","Joel Shu",33.9835882,-84.5290179
A5453,"Wellvana Essential Care LLC","AL, AR, GA, LA, NM, TX",1,01/01/2024,01/01/2024,0,1,A,0,0,1,0,0,1,0,0,1,"20 Burton Hills Blvd, Ste 100, Nashville, TN, 37215",https://wellvana.com/mssp-aco-reporting-wellvana-essential-care,"Jennifer Huddleston",nhuddleston@wellvana.com,"(423) 202-1933","Jennifer Huddleston",nhuddleston@wellvana.com,"(423) 202-1933","Andra Hinz","Mark Montoney",36.095215,-86.8219586
A1041,"West Florida ACO, LLC",FL,4,04/01/2012,01/01/2024,0,0,N/A,1,0,1,0,0,0,1,0,1,"3543 Little Rd, Suite C, TRINITY, FL, 34655",http://www.westfloridaaco.com/public-reporting/,"Jayadeva Chowdappa",jchowdappa@westfloridaaco.com,"(727) 408-6999 x4","Diane Koch",dkoch@westfloridaaco.com,"(727) 355-2249","Gail Moran","Mahender Reddy",28.2093722,-82.6669823
A4626,"West Michigan Accountable Care Organization, LLC",MI,1,07/01/2019,07/01/2019,0,1,E,0,1,0,0,0,0,0,1,0,"515 MICHIGAN STREET NE, STE. 2100, MC 855, Grand Rapids, MI, 49503",https://www.spectrumhealth.org/west-michigan-aco/public-reporting,"Andrea Charmley",andrea.charmley@corewellhealth.org,"(616) 391-3149","Andrea Charmley",andrea.charmley@corewellhealth.org,"(616) 391-3149","Andrea Charmley","Theresa Osborne",42.9704566,-85.6562652
A5231,"West MSSP 2023","AZ, AR, CO, KS, LA, OK, OR, TX, WA, WY",1,01/01/2023,01/01/2023,0,1,E,0,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, 950N, Bethesda, MD, 20814",https://www.aledade.com/west-mssp-2023,"Jonathan Moreno",jmoreno@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","John Vanderzyl",38.9836694,-77.0916103
A4502,"Western Accountable Care Organization, LLC","CO, UT",2,07/01/2019,07/01/2019,1,1,B,0,1,0,0,0,0,0,0,1,"715 Horizon Drive, Suite 485, Grand Junction, CO, 81506",https://www.wha1.org/western-aco-public-reporting/,"Marnell Bradfield",marnell.bradfield@wha1.org,"(970) 986-3679","Marnell Bradfield",marnell.bradfield@wha1.org,"(970) 986-3679","Marnell Bradfield","",39.1084923,-108.5437656
A1199,"WESTMED Medical Group","CT, NY",4,07/01/2012,01/01/2024,0,0,N/A,1,0,1,0,0,0,1,1,0,"800 Westchester Ave, Suite N-715, Rye Brook, NY, 10573",https://www.summithealth.com/sites/default/files/2023-04/NY-Marketing-Public-Reporting-Version-6.1_%28September-2022%29.pdf,"Patricia Calayag",pcalayag@westmedgroup.com,"(203) 253-2181","Angelica Rivera",anrivera@westmedgroup.com,"(914) 831-4148","Michelle ONeill","Patricia Calayag",41.0064122,-73.6902253
A2920,"WV MSSP 2016 Enhanced","OH, WV",2,01/01/2016,07/01/2019,0,0,N/A,1,0,1,0,1,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethseda, MD, 20814",https://www.aledade.com/wv-mssp-2016,"Colleen Wagner",cwagner@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Jonathan Lilly",38.9836694,-77.0916103
A3302,"WV MSSP CHC Enhanced","MD, OH, WV",3,01/01/2017,01/01/2022,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",www.Aledade.com/WVCHC,"Colleen Wagner",cwagner@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5952","Amy Youtz","Mathew Weimer",38.9836694,-77.0916103
A5047,"Zenith Independent Physicians ACO",TX,1,01/01/2022,01/01/2022,0,1,B,0,0,1,0,0,0,0,0,1,"1762 E. Common St, New Braunfels, TX, 78130",https://www.zenithipa.com/public-reporting,"Michelle Robinson",michelle.robinson@innovacarehealth.com,"(239) 222-5254","Michelle Robinson",michelle.robinson@innovacarehealth.com,"(239) 222-5254","Tammy Bowen","David Pak",29.7283629,-98.0938842
